"feature","Estimate_group","pvalue","fdr","sign_group","method","vs","fold_change","log2FC"
"Rims2","Group_safe",0.978119122110883,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.987759323742809,-0.017768535608965
"Rims3","Group_safe",0.995849450680835,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.993586279856374,-0.00928284294715789
"Rin1","Group_safe",0.982200036656147,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00126758355343,0.00182757844680873
"Rin2","Group_safe",0.872213250704142,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.991641833094868,-0.0121089610933346
"Rin3","Group_safe",0.940602077269645,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00819467111477,0.011774234011975
"Ring1","Group_safe",0.881165154548603,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00940509973529,0.0135052805782109
"Rinl","Group_safe",0.228610649634539,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.572509013051044,-0.804629689046008
"Rint1","Group_safe",0.353434445654046,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.951028966113025,-0.0724388120231776
"Riok1","Group_safe",0.495342222811606,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.960568643782755,-0.0580393800008399
"Riok2","Group_safe",0.882648398174096,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.993136491839499,-0.00993608653174671
"Riok3","Group_safe",0.655154855701609,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.975119332406042,-0.0363493121935897
"Ripk1","Group_safe",0.781207540212728,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.980658231197692,-0.0281776639125041
"Ripk2","Group_safe",0.669314757898671,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.967725277397842,-0.0473305486148029
"Ripk3","Group_safe",0.915221740745991,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.992798827929572,-0.0104266826233558
"Ripk4","Group_safe",0.43225934380675,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.405868496140693,-1.30091573372709
"Ripply1","Group_safe",0.474703185860609,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.1936030481008,0.255323124916828
"Ripply3","Group_safe",0.306677264021579,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.2841420918802,0.360804847249168
"Rit1","Group_safe",0.516158010428103,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0611551501267,0.0856356062567532
"Rita1","Group_safe",0.535918345557266,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06879666754889,0.0959874146852812
"Rlbp1","Group_safe",0.265201844965688,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.493896211158365,-1.01772019352068
"Rlf","Group_safe",0.214135379403124,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.873743881334009,-0.194717647289119
"Rlim","Group_safe",0.125617502569215,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.790445327375587,-0.339262415544514
"Rln1","Group_safe",0.772019340572027,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.727584902602305,-0.458812487531223
"Rln3","Group_safe",0.333784181419764,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.357371662843519,-1.48450285193469
"Rltpr","Group_safe",0.552009298352368,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.830364736375441,-0.268182917733623
"Rmdn1","Group_safe",0.167848198898214,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.09983592018127,0.137288310297824
"Rmdn2","Group_safe",0.248951451349324,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.899456020098845,-0.15287535386251
"Rmdn3","Group_safe",0.544703865214183,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03719086957831,0.0526814112729297
"Rmi1","Group_safe",0.225296314927255,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.827716222831839,-0.272791861082991
"Rmi2","Group_safe",0.364738560109047,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.812039284115854,-0.300378572368266
"Rmnd1","Group_safe",0.624311183595869,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.53451898335748,0.617786493328866
"Rmnd5a","Group_safe",0.0802524724842754,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.878845124918287,-0.186319147037343
"Rmnd5b","Group_safe",0.59302276007682,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0309122736377,0.0439215705598889
"Rmrp","Group_safe",0.488889630844295,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.350137531768577,-1.51400638018106
"Rn45s","Group_safe",0.506399844564467,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04631845428934,0.0653220126758261
"Rnase1","Group_safe",0.698242777450504,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.661113761032219,-0.597029550301831
"Rnase10","Group_safe",0.458017313330601,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.892953313744409,-0.163343345957574
"Rnase4","Group_safe",0.909985120448215,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01216958042368,0.017451021593863
"Rnase6","Group_safe",0.679431161716911,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.27442051545136,0.349841396475006
"Rnaseh1","Group_safe",0.988149546500875,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00131127158576,0.00189052578837003
"Rnaseh2a","Group_safe",0.5432820862048,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02966734766488,0.0421783244099022
"Rnaseh2b","Group_safe",0.456636369346279,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.939684666697764,-0.0897513871545597
"Rnaseh2c","Group_safe",0.548876847666992,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.953335064197398,-0.0689447343747624
"Rnasek","Group_safe",0.868603072603771,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01791164924198,0.025612346549218
"Rnasel","Group_safe",0.392812289759777,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.887350880690923,-0.172423399904709
"Rnaset2b","Group_safe",0.964260179100002,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00913192565013,0.0131147929176861
"Rnd1","Group_safe",0.689796262116648,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06457900189169,0.0902830154625611
"Rnd2","Group_safe",0.861476241715324,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01871771412464,0.0267543372231162
"Rnd3","Group_safe",0.488812417908314,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.943294050394861,-0.0842205266186688
"Rnf10","Group_safe",0.763080266935262,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01703566173894,0.0243702673093639
"Rnf103","Group_safe",0.52795423590124,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.972846203621988,-0.039716346211341
"Rnf11","Group_safe",0.985342609916525,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.998317665024663,-0.00242914021320858
"Rnf111","Group_safe",0.197220127495101,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.934004931929105,-0.0984979269108014
"Rnf112","Group_safe",0.749315985451901,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.5792518042191,-0.78773746216948
"Rnf113a1","Group_safe",0.553874060299899,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.08511976541638,0.117854282703616
"Rnf113a2","Group_safe",0.555468753550704,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.959324504730454,-0.0599091856132729
"Rnf114","Group_safe",0.568989254459592,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.05230944039539,0.0735590035650892
"Rnf115","Group_safe",0.915386518142574,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.994306379436282,-0.00823763144294099
"Rnf121","Group_safe",0.253637039136244,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.05126582799037,0.0721275220417087
"Rnf122","Group_safe",0.666005637981397,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02985785175239,0.042445220200425
"Rnf123","Group_safe",0.0839952020232365,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.13171572829374,0.178511618165776
"Rnf125","Group_safe",0.408358172615578,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.792241871787389,-0.335987141910879
"Rnf126","Group_safe",0.487237719646573,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.946983354983361,-0.0785890270543175
"Rnf128","Group_safe",0.683383608846342,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.948160327486261,-0.0767970651812304
"Rnf13","Group_safe",0.449951615787442,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.925506546488291,-0.111684899980287
"Rnf130","Group_safe",0.865181132895555,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.858846064366852,-0.219528522401231
"Rnf135","Group_safe",0.246165822706355,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.08707849167504,0.120456112823411
"Rnf138","Group_safe",0.517443540048917,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.945798437427453,-0.0803953365950561
"Rnf139","Group_safe",0.695798588427911,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02206715024146,0.0314899850601154
"Rnf14","Group_safe",0.859203573491186,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00722868008076,0.0103912684130048
"Rnf141","Group_safe",0.565867241124873,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.948594687158801,-0.0761363066207924
"Rnf144b","Group_safe",0.863203844086494,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.983326212806993,-0.0242579931469146
"Rnf145","Group_safe",0.762356985894838,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.975442630118976,-0.0358710705171778
"Rnf146","Group_safe",0.437904460038227,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.960607059062057,-0.0579816845668725
"Rnf149","Group_safe",0.934951474082496,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00946739194189,0.0135943091403918
"Rnf150","Group_safe",0.519620610516442,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.937457086919089,-0.0931754437578884
"Rnf151","Group_safe",0.706530173090833,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.10849505358354,0.148602332508851
"Rnf152","Group_safe",0.543322675945457,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.806957063536504,-0.309436182066946
"Rnf157","Group_safe",0.908550950580187,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01287191745023,0.0184517499117052
"Rnf165","Group_safe",0.0440427771542459,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.732245339384406,-0.4496009892592
"Rnf166","Group_safe",0.780017573963817,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02296998564868,0.0327638164507412
"Rnf167","Group_safe",0.902334185484049,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01075939213048,0.0154396094143136
"Rnf168","Group_safe",0.274506657571513,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.910290842192348,-0.135600528092618
"Rnf169","Group_safe",0.897001458140036,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.993412836162701,-0.00953470652913267
"Rnf170","Group_safe",0.249238848194438,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.844109338520537,-0.244498209788256
"Rnf180","Group_safe",0.316511073482252,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",3.20103185062658,1.67853703193267
"Rnf181","Group_safe",0.738825501122246,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01627747385182,0.0232943543706647
"Rnf182","Group_safe",0.713687840970095,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.30256274380495,0.38135286808617
"Rnf183","Group_safe",0.995154171061978,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.995395656271687,-0.00665800352138531
"Rnf185","Group_safe",0.693839191681417,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03426972872865,0.0486124772902624
"Rnf186","Group_safe",0.770336586996479,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.613241895118015,-0.705471833288041
"Rnf187","Group_safe",0.430650645865982,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03830542047364,0.0542308789465461
"Rnf19a","Group_safe",0.391430563136583,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.941367771504221,-0.0871696328597057
"Rnf19b","Group_safe",0.737744770170275,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02417552765091,0.0344629918713102
"Rnf2","Group_safe",0.28734528436519,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.917832844226265,-0.12369666103483
"Rnf20","Group_safe",0.268550376975559,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.937228495682961,-0.0935272760304009
"Rnf207","Group_safe",0.5104151954541,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.786208386783833,-0.347016341266655
"Rnf208","Group_safe",0.716334168729554,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.17966400167145,0.238376001833398
"Rnf214","Group_safe",0.966882762308264,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00249687657376,0.00359774175893295
"Rnf215","Group_safe",0.33223360641219,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06034516805629,0.0845339734519287
"Rnf216","Group_safe",0.74609847417986,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.986903656645617,-0.0190188418812706
"Rnf217","Group_safe",0.513312034929848,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.026548173965,0.0378013319858477
"Rnf219","Group_safe",0.405676879001508,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.925819983389847,-0.111196392026094
"Rnf220","Group_safe",0.662379448552165,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03913337621119,0.0553808408147644
"Rnf223","Group_safe",0.978046981599926,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00957331989472,0.0137456896761903
"Rnf225","Group_safe",0.227980582177853,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.863439488903678,-0.211833019759142
"Rnf24","Group_safe",0.81081115548904,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.984299247157786,-0.0228311037561234
"Rnf25","Group_safe",0.894438969016746,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00687918988157,0.00989059236701421
"Rnf26","Group_safe",0.878738502840942,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.987661995661839,-0.0179106974237522
"Rnf31","Group_safe",0.959141350407266,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00478580373112,0.00688798615009812
"Rnf32","Group_safe",0.568643136112277,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.10264681145547,0.140970755608494
"Rnf34","Group_safe",0.802166130699104,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01324918877145,0.0189890203333077
"Rnf38","Group_safe",0.205271067633729,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.928572859353039,-0.106912980953495
"Rnf39","Group_safe",0.938464862846396,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04757911189629,0.067059198607876
"Rnf4","Group_safe",0.429419179593888,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02229005610605,0.0318045926890604
"Rnf40","Group_safe",0.0725263875128392,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.07109277539605,0.0990834481618373
"Rnf41","Group_safe",0.890079655555849,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01187173201156,0.0170264211397486
"Rnf43","Group_safe",0.783622307333176,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.613668623552274,-0.704468273515152
"Rnf44","Group_safe",0.814640373888706,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0095288191062,0.0136820959969101
"Rnf5","Group_safe",0.646271699107193,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.972897013548627,-0.0396409989316388
"Rnf6","Group_safe",0.0911122064211265,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.851381373032501,-0.232122568460022
"Rnf7","Group_safe",0.99655553753459,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00021302773083,0.00030730132015683
"Rnf8","Group_safe",0.663446710356723,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06511292449016,0.0910063947378752
"Rnf8-cmtr1","Group_safe",0.490590861240131,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.796647311298608,-0.327986933853287
"Rnft1","Group_safe",0.444237144047603,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.949964625012857,-0.0740543038319276
"Rnft2","Group_safe",0.438727260864182,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.890076341155187,-0.167999014670477
"Rngtt","Group_safe",0.110824459480111,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.874060590822408,-0.194194802519473
"Rnh1","Group_safe",0.798558511431565,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02868469198739,0.0408008413038006
"Rnls","Group_safe",0.855537717441937,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.979098802381854,-0.0304736431135149
"Rnmt","Group_safe",0.112386818928073,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.922476360428652,-0.116416154044232
"Rnmtl1","Group_safe",0.938794878477811,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00426775652217,0.00614396999179934
"Rnpc3","Group_safe",0.262314716100804,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.888362018307836,-0.170780382743472
"Rnpep","Group_safe",0.365076157398233,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04942013751246,0.0695923794945572
"Rnpepl1","Group_safe",0.56562794321827,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03118808637837,0.0443075010250355
"Rnps1","Group_safe",0.716453178866242,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.979194889386386,-0.0303320665505858
"Rnu73b","Group_safe",0.251329012899478,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.48576808884147,-1.04166037556467
"Robo1","Group_safe",0.426898652317764,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.906071311065534,-0.142303494867527
"Robo2","Group_safe",0.97569003019344,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.995555274256848,-0.0064266767994739
"Robo3","Group_safe",0.315906745268364,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.532259794829367,-0.909797500990944
"Rock1","Group_safe",0.0807388574452676,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.24608047994222,0.31739724995417
"Rock2","Group_safe",0.422190330973137,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.10735223045257,0.147114192579967
"Rogdi","Group_safe",0.928920516722229,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00678892908721,0.00976125744904246
"Rom1","Group_safe",0.655573440053398,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.06879044512578,0.0959790154402506
"Romo1","Group_safe",0.778754446137342,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.979404590766088,-0.0300231364760252
"Ropn1l","Group_safe",0.882810776997758,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.978917085438263,-0.0307414265730352
"Ror1","Group_safe",0.94052357485429,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.98656063192498,-0.0195203762350632
"Ror2","Group_safe",0.860418420599502,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.01463149878435,0.0209558541038473
"Rora","Group_safe",0.851528153126889,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.962875620228,-0.0545786453850841
"Rorb","Group_safe",0.587399756802349,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.874670575045163,-0.193188334211413
"Rorc","Group_safe",0.79412522606323,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.04843791663973,0.0682414346268686
"Ros1","Group_safe",0.778949100282472,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.5993448731257,0.677481066460731
"Rp1l1","Group_safe",0.993948291670001,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.989161006093591,-0.0157227267974326
"Rp2h","Group_safe",0.221233873517598,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.865041018034965,-0.209159551603192
"Rp9","Group_safe",0.961934679379397,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.00370537493199,0.00533584647685982
"Rpa1","Group_safe",0.672634708626787,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.0268634414228,0.0382443360071442
"Rpa2","Group_safe",0.862511696818032,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.986170417929008,-0.0200911178009321
"Rpa3","Group_safe",0.376577685581857,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.936212616186332,-0.0950918882792628
"Rpain","Group_safe",0.797529153912495,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.02256793928011,0.0321966988211625
"Rpap1","Group_safe",0.310657539651987,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.05080830567147,0.0714995088042881
"Rpap2","Group_safe",0.598341409748217,0.999761144820883,"DMSO.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",1.03062934678326,0.0435255783874738
"Rpap3","Group_safe",0.371388852048213,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.963036871548772,-0.0543370596615878
"Rpe","Group_safe",0.401799739214127,0.999761144820883,"T3976.LIPUS","DESeq2","DMSO.LIPUS vs T3976.LIPUS",0.928038648301428,-0.107743207043379
